t,S(t),A_mean(t),f_mean(t),effort(t),cpu_step(t),C(t),E(t),L(t),variance_d2S,entropy_S,effort_status,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio
48.800000,-2.646920,1.000000,0.455943,0.000000,0.000005,0.769993,0.920142,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
48.900000,-2.679877,1.000000,0.455943,0.000000,0.000005,0.769992,0.920142,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
49.000000,-2.707263,1.000000,0.455943,0.000000,0.000005,0.769991,0.920142,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
49.100000,-2.729022,1.000000,0.455943,0.000000,0.000005,0.769991,0.920142,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
49.200000,-2.745109,1.000000,0.455943,0.000000,0.000005,0.769990,0.920141,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
49.300000,-2.755491,1.000000,0.455943,0.000000,0.000005,0.769990,0.920141,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
49.400000,-2.760145,1.000000,0.455943,0.000000,0.000005,0.769989,0.920141,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
49.500000,-2.759062,1.000000,0.455943,0.000000,0.000005,0.769989,0.920141,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
49.600000,-2.752245,1.000000,0.455943,0.000000,0.000005,0.769989,0.920141,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
49.700000,-2.739707,1.000000,0.455943,0.000000,0.000005,0.769988,0.920141,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
49.800000,-2.721475,1.000000,0.455943,0.000000,0.000005,0.769988,0.920140,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
49.900000,-2.697586,1.000000,0.455943,0.000000,0.000005,0.769987,0.920140,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
50.000000,-2.668090,1.000000,0.455943,0.000000,0.000005,0.769987,0.920140,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
50.100000,-2.633049,1.000000,0.455943,0.000000,0.000006,0.769986,0.920140,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
50.200000,-2.592535,1.000000,0.455943,0.000000,0.000006,0.769986,0.920140,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
50.300000,-2.546633,1.000000,0.455943,0.000000,0.000006,0.769986,0.920140,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
50.400000,-2.495437,1.000000,0.455943,0.000000,0.000006,0.769985,0.920140,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
50.500000,-2.439055,1.000000,0.455943,0.000000,0.000005,0.769985,0.920139,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
50.600000,-2.377603,1.000000,0.455943,0.000000,0.000005,0.769985,0.920139,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
50.700000,-2.311209,1.000000,0.455943,0.000000,0.000005,0.769984,0.920139,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
50.800000,-2.240012,1.000000,0.455943,0.000000,0.000005,0.769984,0.920139,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
50.900000,-2.164159,1.000000,0.455943,0.000000,0.000005,0.769984,0.920139,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
51.000000,-2.083807,1.000000,0.455943,0.000000,0.000005,0.769984,0.920139,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
51.100000,-1.999125,1.000000,0.455943,0.000000,0.000005,0.769983,0.920139,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
51.200000,-1.910287,1.000000,0.455943,0.000000,0.000005,0.769983,0.920139,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
51.300000,-1.817479,1.000000,0.455943,0.000000,0.000005,0.769983,0.920139,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
51.400000,-1.720894,1.000000,0.455943,0.000000,0.000005,0.769982,0.920139,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
51.500000,-1.620731,1.000000,0.455943,0.000000,0.000005,0.769982,0.920138,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
51.600000,-1.517200,1.000000,0.455943,0.000000,0.000005,0.769982,0.920138,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
51.700000,-1.410515,1.000000,0.455943,0.000000,0.000005,0.769982,0.920138,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
51.800000,-1.300899,1.000000,0.455943,0.000000,0.000005,0.769982,0.920138,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
51.900000,-1.188579,1.000000,0.455943,0.000000,0.000005,0.769981,0.920138,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
52.000000,-1.073788,1.000000,0.455943,0.000000,0.000005,0.769981,0.920138,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
52.100000,-0.956766,1.000000,0.455943,0.000000,0.000005,0.769981,0.920138,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
52.200000,-0.837755,1.000000,0.455943,0.000000,0.000005,0.769981,0.920138,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
52.300000,-0.717003,1.000000,0.455943,0.000000,0.000005,0.769981,0.920138,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
52.400000,-0.594760,1.000000,0.455943,0.000000,0.000005,0.769980,0.920138,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
52.500000,-0.471282,1.000000,0.455943,0.000000,0.000005,0.769980,0.920138,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
52.600000,-0.346823,1.000000,0.455943,0.000000,0.000005,0.769980,0.920138,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
52.700000,-0.221644,1.000000,0.455943,0.000000,0.000005,0.769980,0.920138,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
52.800000,-0.096005,1.000000,0.455943,0.000000,0.000005,0.769980,0.920138,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
52.900000,0.029835,1.000000,0.455943,0.000000,0.000005,0.769980,0.920138,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
53.000000,0.155612,1.000000,0.455943,0.000000,0.000005,0.769979,0.920137,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
53.100000,0.281066,1.000000,0.455943,0.000000,0.000005,0.769979,0.920137,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
53.200000,0.405935,1.000000,0.455943,0.000000,0.000005,0.769979,0.920137,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
53.300000,0.529961,1.000000,0.455943,0.000000,0.000005,0.769979,0.920137,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
53.400000,0.652885,1.000000,0.455943,0.000000,0.000005,0.769979,0.920137,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
53.500000,0.774453,1.000000,0.455943,0.000000,0.000005,0.769979,0.920137,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
53.600000,0.894410,1.000000,0.455943,0.000000,0.000005,0.769979,0.920137,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
53.700000,1.012509,1.000000,0.455943,0.000000,0.000005,0.769979,0.920137,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
53.800000,1.128503,1.000000,0.455943,0.000000,0.000005,0.769978,0.920137,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
53.900000,1.242151,1.000000,0.455943,0.000000,0.000005,0.769978,0.920137,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
54.000000,1.353218,1.000000,0.455943,0.000000,0.000005,0.769978,0.920137,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
54.100000,1.461472,1.000000,0.455943,0.000000,0.000005,0.769978,0.920137,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
54.200000,1.566688,1.000000,0.455943,0.000000,0.000005,0.769978,0.920137,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
54.300000,1.668648,1.000000,0.455943,0.000000,0.000005,0.769978,0.920137,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
54.400000,1.767140,1.000000,0.455943,0.000000,0.000005,0.769978,0.920137,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
54.500000,1.861959,1.000000,0.455943,0.000000,0.000005,0.769978,0.920137,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
54.600000,1.952908,1.000000,0.455943,0.000000,0.000005,0.769978,0.920137,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
54.700000,2.039797,1.000000,0.455943,0.000000,0.000005,0.769978,0.920137,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
54.800000,2.122447,1.000000,0.455943,0.000000,0.000005,0.769977,0.920137,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
54.900000,2.200686,1.000000,0.455943,0.000000,0.000005,0.769977,0.920137,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
55.000000,2.274350,1.000000,0.455943,0.000000,0.000005,0.769977,0.920137,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
55.100000,2.343287,1.000000,0.455943,0.000000,0.000005,0.769977,0.920137,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
55.200000,2.407354,1.000000,0.455943,0.000000,0.000005,0.769977,0.920137,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
55.300000,2.466417,1.000000,0.455943,0.000000,0.000005,0.769977,0.920137,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
55.400000,2.520354,1.000000,0.455943,0.000000,0.000005,0.769977,0.920137,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
55.500000,2.569052,1.000000,0.455943,0.000000,0.000005,0.769977,0.920137,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
55.600000,2.612410,1.000000,0.455943,0.000000,0.000005,0.769977,0.920137,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
55.700000,2.650339,1.000000,0.455943,0.000000,0.000005,0.769977,0.920137,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
55.800000,2.682759,1.000000,0.455943,0.000000,0.000005,0.769977,0.920137,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
55.900000,2.709602,1.000000,0.455943,0.000000,0.000005,0.769977,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
56.000000,2.730814,1.000000,0.455943,0.000000,0.000005,0.769977,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
56.100000,2.746350,1.000000,0.455943,0.000000,0.000005,0.769977,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
56.200000,2.756178,1.000000,0.455943,0.000000,0.000005,0.769977,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
56.300000,2.760277,1.000000,0.455943,0.000000,0.000005,0.769977,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
56.400000,2.758639,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
56.500000,2.751267,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
56.600000,2.738177,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
56.700000,2.719395,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
56.800000,2.694961,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
56.900000,2.664926,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
57.000000,2.629352,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
57.100000,2.588312,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
57.200000,2.541893,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
57.300000,2.490191,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
57.400000,2.433313,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
57.500000,2.371377,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
57.600000,2.304512,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
57.700000,2.232858,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
57.800000,2.156562,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
57.900000,2.075785,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
58.000000,1.990692,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
58.100000,1.901462,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
58.200000,1.808280,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
58.300000,1.711339,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
58.400000,1.610842,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
58.500000,1.506996,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
58.600000,1.400018,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
58.700000,1.290130,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
58.800000,1.177561,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
58.900000,1.062544,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
59.000000,0.945319,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
59.100000,0.826128,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
59.200000,0.705221,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
59.300000,0.582848,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
59.400000,0.459263,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
59.500000,0.334724,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
59.600000,0.209490,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
59.700000,0.083819,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
59.800000,-0.042025,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
59.900000,-0.167782,1.000000,0.455943,0.000000,0.000005,0.769976,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
60.000000,-0.293191,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
60.100000,-0.417990,1.000000,0.455943,0.000000,0.000006,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
60.200000,-0.541920,1.000000,0.455943,0.000000,0.000006,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
60.300000,-0.664724,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
60.400000,-0.786146,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
60.500000,-0.905934,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
60.600000,-1.023839,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
60.700000,-1.139617,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
60.800000,-1.253025,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
60.900000,-1.363829,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
61.000000,-1.471799,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
61.100000,-1.576709,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
61.200000,-1.678342,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
61.300000,-1.776487,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
61.400000,-1.870939,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
61.500000,-1.961503,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
61.600000,-2.047990,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
61.700000,-2.130220,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
61.800000,-2.208022,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
61.900000,-2.281235,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
62.000000,-2.349707,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
62.100000,-2.413294,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
62.200000,-2.471866,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
62.300000,-2.525300,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
62.400000,-2.573485,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
62.500000,-2.616321,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
62.600000,-2.653720,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
62.700000,-2.685602,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
62.800000,-2.711903,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
62.900000,-2.732567,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
63.000000,-2.747551,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
63.100000,-2.756825,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
63.200000,-2.760368,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
63.300000,-2.758174,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
63.400000,-2.750248,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
63.500000,-2.736605,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
63.600000,-2.717274,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
63.700000,-2.692295,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
63.800000,-2.661720,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
63.900000,-2.625613,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
64.000000,-2.584049,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
64.100000,-2.537114,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
64.200000,-2.484905,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
64.300000,-2.427532,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
64.400000,-2.365113,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
64.500000,-2.297778,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
64.600000,-2.225667,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
64.700000,-2.148931,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
64.800000,-2.067728,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
64.900000,-1.982227,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
65.000000,-1.892606,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
65.100000,-1.799051,1.000000,0.455943,0.000000,0.000006,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
65.200000,-1.701757,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
65.300000,-1.600926,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
