t,S(t),A_mean(t),f_mean(t),effort(t),cpu_step(t),C(t),E(t),L(t),variance_d2S,entropy_S,effort_status,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio
62.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.032678,0.500000,stable,0.158071,0.015696,0,0.100000,1.618034
62.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.506518,0.500000,stable,0.255770,0.015671,0,0.100000,1.618034
62.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.184286,0.500000,stable,0.255773,0.015646,0,0.100000,1.618034
62.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.124308,0.500000,stable,0.158080,0.015621,0,0.100000,1.618034
62.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.409551,0.500000,stable,0.000005,0.015596,0,0.100000,1.618034
62.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.031401,0.500000,stable,0.158071,0.015571,0,0.100000,1.618034
62.900000,-0.474239,0.268941,1,0,0.000011,1,0.268941,0,387.518418,0.500000,stable,0.255770,0.015547,0,0.100000,1.618034
63,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.206215,0.500000,stable,0.255773,0.015522,0,0.100000,1.618034
63.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.154699,0.500000,stable,0.158080,0.015497,0,0.100000,1.618034
63.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.443131,0.500000,stable,0.000005,0.015473,0,0.100000,1.618034
63.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.056052,0.500000,stable,0.158071,0.015448,0,0.100000,1.618034
63.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.522492,0.500000,stable,0.255770,0.015424,0,0.100000,1.618034
63.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.189733,0.500000,stable,0.255773,0.015400,0,0.100000,1.618034
63.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.130805,0.500000,stable,0.158080,0.015376,0,0.100000,1.618034
63.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.427221,0.500000,stable,0.000005,0.015351,0,0.100000,1.618034
63.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.054813,0.500000,stable,0.158071,0.015327,0,0.100000,1.618034
63.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.534019,0.500000,stable,0.255770,0.015303,0,0.100000,1.618034
64,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.210977,0.500000,stable,0.255773,0.015279,0,0.100000,1.618034
64.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.160248,0.500000,stable,0.158080,0.015256,0,0.100000,1.618034
64.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.459756,0.500000,stable,0.000005,0.015232,0,0.100000,1.618034
64.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.078699,0.500000,stable,0.158071,0.015208,0,0.100000,1.618034
64.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.537966,0.500000,stable,0.255770,0.015185,0,0.100000,1.618034
64.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.195001,0.500000,stable,0.255773,0.015161,0,0.100000,1.618034
64.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.137088,0.500000,stable,0.158080,0.015137,0,0.100000,1.618034
64.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.444333,0.500000,stable,0.000005,0.015114,0,0.100000,1.618034
64.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.077495,0.500000,stable,0.158071,0.015091,0,0.100000,1.618034
64.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.549137,0.500000,stable,0.255770,0.015068,0,0.100000,1.618034
65,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.215592,0.500000,stable,0.255773,0.015044,0,0.100000,1.618034
65.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.165627,0.500000,stable,0.158080,0.015021,0,0.100000,1.618034
65.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.475870,0.500000,stable,0.000005,0.014998,0,0.100000,1.618034
65.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.100651,0.500000,stable,0.158071,0.014975,0,0.100000,1.618034
65.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.552962,0.500000,stable,0.255770,0.014952,0,0.100000,1.618034
65.500000,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.200100,0.500000,stable,0.255773,0.014930,0,0.100000,1.618034
65.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.143167,0.500000,stable,0.158080,0.014907,0,0.100000,1.618034
65.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.460912,0.500000,stable,0.000005,0.014884,0,0.100000,1.618034
65.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.099482,0.500000,stable,0.158071,0.014861,0,0.100000,1.618034
65.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.563795,0.500000,stable,0.255770,0.014839,0,0.100000,1.618034
66,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.220067,0.500000,stable,0.255773,0.014816,0,0.100000,1.618034
66.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.170843,0.500000,stable,0.158080,0.014794,0,0.100000,1.618034
66.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.491498,0.500000,stable,0.000005,0.014772,0,0.100000,1.618034
66.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.121940,0.500000,stable,0.158071,0.014749,0,0.100000,1.618034
66.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.567503,0.500000,stable,0.255770,0.014727,0,0.100000,1.618034
66.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.205037,0.500000,stable,0.255773,0.014705,0,0.100000,1.618034
66.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.149052,0.500000,stable,0.158080,0.014683,0,0.100000,1.618034
66.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.476985,0.500000,stable,0.000005,0.014661,0,0.100000,1.618034
66.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.120804,0.500000,stable,0.158071,0.014639,0,0.100000,1.618034
66.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.578012,0.500000,stable,0.255770,0.014617,0,0.100000,1.618034
67,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.224408,0.500000,stable,0.255773,0.014595,0,0.100000,1.618034
67.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.175903,0.500000,stable,0.158080,0.014574,0,0.100000,1.618034
67.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.506661,0.500000,stable,0.000005,0.014552,0,0.100000,1.618034
67.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.142595,0.500000,stable,0.158071,0.014530,0,0.100000,1.618034
67.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.581609,0.500000,stable,0.255770,0.014509,0,0.100000,1.618034
67.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.209820,0.500000,stable,0.255773,0.014487,0,0.100000,1.618034
67.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.154752,0.500000,stable,0.158080,0.014466,0,0.100000,1.618034
67.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.492572,0.500000,stable,0.000005,0.014444,0,0.100000,1.618034
67.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.141491,0.500000,stable,0.158071,0.014423,0,0.100000,1.618034
67.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.591808,0.500000,stable,0.255770,0.014402,0,0.100000,1.618034
68,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.228621,0.500000,stable,0.255773,0.014381,0,0.100000,1.618034
68.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.180815,0.500000,stable,0.158080,0.014360,0,0.100000,1.618034
68.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.521380,0.500000,stable,0.000005,0.014338,0,0.100000,1.618034
68.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.162645,0.500000,stable,0.158071,0.014317,0,0.100000,1.618034
68.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.595300,0.500000,stable,0.255770,0.014297,0,0.100000,1.618034
68.500000,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.214456,0.500000,stable,0.255773,0.014276,0,0.100000,1.618034
68.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.160276,0.500000,stable,0.158080,0.014255,0,0.100000,1.618034
68.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.507697,0.500000,stable,0.000005,0.014234,0,0.100000,1.618034
68.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.161572,0.500000,stable,0.158071,0.014213,0,0.100000,1.618034
68.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.605202,0.500000,stable,0.255770,0.014193,0,0.100000,1.618034
69,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.232712,0.500000,stable,0.255773,0.014172,0,0.100000,1.618034
69.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.185585,0.500000,stable,0.158080,0.014152,0,0.100000,1.618034
69.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.535672,0.500000,stable,0.000005,0.014131,0,0.100000,1.618034
69.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.182115,0.500000,stable,0.158071,0.014111,0,0.100000,1.618034
69.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.608592,0.500000,stable,0.255770,0.014091,0,0.100000,1.618034
69.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.218951,0.500000,stable,0.255773,0.014070,0,0.100000,1.618034
69.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.165631,0.500000,stable,0.158080,0.014050,0,0.100000,1.618034
69.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.522379,0.500000,stable,0.000005,0.014030,0,0.100000,1.618034
69.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.181071,0.500000,stable,0.158071,0.014010,0,0.100000,1.618034
69.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.618211,0.500000,stable,0.255770,0.013990,0,0.100000,1.618034
70,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.236686,0.500000,stable,0.255773,0.013970,0,0.100000,1.618034
70.100000,0.474239,0.268941,1,0,0.000012,1,0.268941,0,388.190218,0.500000,stable,0.158080,0.013950,0,0.100000,1.618034
70.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.549558,0.500000,stable,0.000005,0.013930,0,0.100000,1.618034
70.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.201032,0.500000,stable,0.158071,0.013910,0,0.100000,1.618034
70.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.621504,0.500000,stable,0.255770,0.013890,0,0.100000,1.618034
70.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.223313,0.500000,stable,0.255773,0.013871,0,0.100000,1.618034
70.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.170826,0.500000,stable,0.158080,0.013851,0,0.100000,1.618034
70.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.536637,0.500000,stable,0.000005,0.013831,0,0.100000,1.618034
70.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.200015,0.500000,stable,0.158071,0.013812,0,0.100000,1.618034
70.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.630852,0.500000,stable,0.255770,0.013792,0,0.100000,1.618034
71,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.240548,0.500000,stable,0.255773,0.013773,0,0.100000,1.618034
71.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.194722,0.500000,stable,0.158080,0.013754,0,0.100000,1.618034
71.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.563053,0.500000,stable,0.000005,0.013734,0,0.100000,1.618034
71.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.219416,0.500000,stable,0.158071,0.013715,0,0.100000,1.618034
71.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.634051,0.500000,stable,0.255770,0.013696,0,0.100000,1.618034
71.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.227546,0.500000,stable,0.255773,0.013677,0,0.100000,1.618034
71.600000,-0.474239,0.268941,1,0,0.000011,1,0.268941,0,388.175867,0.500000,stable,0.158080,0.013658,0,0.100000,1.618034
71.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.550490,0.500000,stable,0.000005,0.013639,0,0.100000,1.618034
71.800000,-0.767335,0.268941,1,0,0.000011,1,0.268941,0,387.218427,0.500000,stable,0.158071,0.013620,0,0.100000,1.618034
71.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.643139,0.500000,stable,0.255770,0.013601,0,0.100000,1.618034
72,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.244302,0.500000,stable,0.255773,0.013582,0,0.100000,1.618034
72.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.199100,0.500000,stable,0.158080,0.013563,0,0.100000,1.618034
72.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.576175,0.500000,stable,0.000005,0.013544,0,0.100000,1.618034
72.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.237292,0.500000,stable,0.158071,0.013525,0,0.100000,1.618034
72.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.646250,0.500000,stable,0.255770,0.013507,0,0.100000,1.618034
72.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.231656,0.500000,stable,0.255773,0.013488,0,0.100000,1.618034
72.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.180761,0.500000,stable,0.158080,0.013469,0,0.100000,1.618034
72.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.563954,0.500000,stable,0.000005,0.013451,0,0.100000,1.618034
72.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.236329,0.500000,stable,0.158071,0.013432,0,0.100000,1.618034
72.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.655087,0.500000,stable,0.255770,0.013414,0,0.100000,1.618034
73,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.247954,0.500000,stable,0.255773,0.013396,0,0.100000,1.618034
73.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.203358,0.500000,stable,0.158080,0.013377,0,0.100000,1.618034
73.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.588938,0.500000,stable,0.000005,0.013359,0,0.100000,1.618034
73.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.254680,0.500000,stable,0.158071,0.013341,0,0.100000,1.618034
73.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.658113,0.500000,stable,0.255770,0.013323,0,0.100000,1.618034
73.500000,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.235649,0.500000,stable,0.255773,0.013305,0,0.100000,1.618034
73.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.185514,0.500000,stable,0.158080,0.013286,0,0.100000,1.618034
73.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.577046,0.500000,stable,0.000005,0.013268,0,0.100000,1.618034
73.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.253741,0.500000,stable,0.158071,0.013250,0,0.100000,1.618034
73.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.666711,0.500000,stable,0.255770,0.013233,0,0.100000,1.618034
74,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.251506,0.500000,stable,0.255773,0.013215,0,0.100000,1.618034
74.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.207502,0.500000,stable,0.158080,0.013197,0,0.100000,1.618034
74.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.601357,0.500000,stable,0.000005,0.013179,0,0.100000,1.618034
74.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.271598,0.500000,stable,0.158071,0.013161,0,0.100000,1.618034
74.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.669655,0.500000,stable,0.255770,0.013144,0,0.100000,1.618034
74.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.239529,0.500000,stable,0.255773,0.013126,0,0.100000,1.618034
74.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.190132,0.500000,stable,0.158080,0.013108,0,0.100000,1.618034
74.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.589781,0.500000,stable,0.000005,0.013091,0,0.100000,1.618034
74.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.270684,0.500000,stable,0.158071,0.013073,0,0.100000,1.618034
74.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.678024,0.500000,stable,0.255770,0.013056,0,0.100000,1.618034
75,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.254963,0.500000,stable,0.255773,0.013038,0,0.100000,1.618034
75.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.211535,0.500000,stable,0.158080,0.013021,0,0.100000,1.618034
75.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.613446,0.500000,stable,0.000005,0.013004,0,0.100000,1.618034
75.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.288067,0.500000,stable,0.158071,0.012986,0,0.100000,1.618034
75.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.680888,0.500000,stable,0.255770,0.012969,0,0.100000,1.618034
75.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.243301,0.500000,stable,0.255773,0.012952,0,0.100000,1.618034
75.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.194622,0.500000,stable,0.158080,0.012935,0,0.100000,1.618034
75.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.602173,0.500000,stable,0.000005,0.012918,0,0.100000,1.618034
75.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.287176,0.500000,stable,0.158071,0.012901,0,0.100000,1.618034
75.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.689036,0.500000,stable,0.255770,0.012884,0,0.100000,1.618034
76,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.258330,0.500000,stable,0.255773,0.012867,0,0.100000,1.618034
76.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.215463,0.500000,stable,0.158080,0.012850,0,0.100000,1.618034
76.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.625218,0.500000,stable,0.000005,0.012833,0,0.100000,1.618034
76.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.304104,0.500000,stable,0.158071,0.012816,0,0.100000,1.618034
76.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.691826,0.500000,stable,0.255770,0.012800,0,0.100000,1.618034
76.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.246970,0.500000,stable,0.255773,0.012783,0,0.100000,1.618034
76.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.198988,0.500000,stable,0.158080,0.012766,0,0.100000,1.618034
76.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.614236,0.500000,stable,0.000005,0.012749,0,0.100000,1.618034
76.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.303235,0.500000,stable,0.158071,0.012733,0,0.100000,1.618034
76.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.699762,0.500000,stable,0.255770,0.012716,0,0.100000,1.618034
77,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.261609,0.500000,stable,0.255773,0.012700,0,0.100000,1.618034
77.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.219288,0.500000,stable,0.158080,0.012683,0,0.100000,1.618034
77.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.636684,0.500000,stable,0.000005,0.012667,0,0.100000,1.618034
77.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.319726,0.500000,stable,0.158071,0.012650,0,0.100000,1.618034
77.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.702478,0.500000,stable,0.255770,0.012634,0,0.100000,1.618034
77.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.250540,0.500000,stable,0.255773,0.012618,0,0.100000,1.618034
77.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.203235,0.500000,stable,0.158080,0.012602,0,0.100000,1.618034
77.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.625983,0.500000,stable,0.000005,0.012585,0,0.100000,1.618034
77.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.318878,0.500000,stable,0.158071,0.012569,0,0.100000,1.618034
77.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.710211,0.500000,stable,0.255770,0.012553,0,0.100000,1.618034
78,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.264803,0.500000,stable,0.255773,0.012537,0,0.100000,1.618034
78.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.223015,0.500000,stable,0.158080,0.012521,0,0.100000,1.618034
78.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.647857,0.500000,stable,0.000005,0.012505,0,0.100000,1.618034
78.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.334948,0.500000,stable,0.158071,0.012489,0,0.100000,1.618034
78.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.712857,0.500000,stable,0.255770,0.012473,0,0.100000,1.618034
78.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.254015,0.500000,stable,0.255773,0.012457,0,0.100000,1.618034
78.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.207368,0.500000,stable,0.158080,0.012441,0,0.100000,1.618034
78.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.637426,0.500000,stable,0.000005,0.012425,0,0.100000,1.618034
78.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.334121,0.500000,stable,0.158071,0.012410,0,0.100000,1.618034
78.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.720393,0.500000,stable,0.255770,0.012394,0,0.100000,1.618034
79,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.267917,0.500000,stable,0.255773,0.012378,0,0.100000,1.618034
79.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.226648,0.500000,stable,0.158080,0.012363,0,0.100000,1.618034
79.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.658749,0.500000,stable,0.000005,0.012347,0,0.100000,1.618034
79.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.349786,0.500000,stable,0.158071,0.012331,0,0.100000,1.618034
79.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.722973,0.500000,stable,0.255770,0.012316,0,0.100000,1.618034
79.500000,0.000000,0.268941,1,0,0.000012,1,0.268941,0,388.257398,0.500000,stable,0.255773,0.012300,0,0.100000,1.618034
79.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.211392,0.500000,stable,0.158080,0.012285,0,0.100000,1.618034
79.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.648577,0.500000,stable,0.000005,0.012270,0,0.100000,1.618034
79.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.348978,0.500000,stable,0.158071,0.012254,0,0.100000,1.618034
79.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.730320,0.500000,stable,0.255770,0.012239,0,0.100000,1.618034
80,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.270953,0.500000,stable,0.255773,0.012224,0,0.100000,1.618034
80.100000,0.474239,0.268941,1,0,0.000015,1,0.268941,0,388.230191,0.500000,stable,0.158080,0.012208,0,0.100000,1.618034
80.200000,0.767335,0.268941,1,0,0.000012,1,0.268941,0,387.669368,0.500000,stable,0.000005,0.012193,0,0.100000,1.618034
80.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.364254,0.500000,stable,0.158071,0.012178,0,0.100000,1.618034
80.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.732835,0.500000,stable,0.255770,0.012163,0,0.100000,1.618034
80.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.260693,0.500000,stable,0.255773,0.012148,0,0.100000,1.618034
80.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.215310,0.500000,stable,0.158080,0.012133,0,0.100000,1.618034
80.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.659446,0.500000,stable,0.000005,0.012118,0,0.100000,1.618034
80.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.363465,0.500000,stable,0.158071,0.012103,0,0.100000,1.618034
80.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.740001,0.500000,stable,0.255770,0.012088,0,0.100000,1.618034
81,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.273913,0.500000,stable,0.255773,0.012073,0,0.100000,1.618034
81.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.233646,0.500000,stable,0.158080,0.012058,0,0.100000,1.618034
81.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.679726,0.500000,stable,0.000005,0.012043,0,0.100000,1.618034
81.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.378365,0.500000,stable,0.158071,0.012028,0,0.100000,1.618034
81.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.742454,0.500000,stable,0.255770,0.012013,0,0.100000,1.618034
81.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.263904,0.500000,stable,0.255773,0.011999,0,0.100000,1.618034
81.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.219128,0.500000,stable,0.158080,0.011984,0,0.100000,1.618034
81.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.670045,0.500000,stable,0.000005,0.011969,0,0.100000,1.618034
81.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.377595,0.500000,stable,0.158071,0.011955,0,0.100000,1.618034
81.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.749444,0.500000,stable,0.255770,0.011940,0,0.100000,1.618034
82,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.276801,0.500000,stable,0.255773,0.011925,0,0.100000,1.618034
82.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.237017,0.500000,stable,0.158080,0.011911,0,0.100000,1.618034
82.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.689832,0.500000,stable,0.000005,0.011896,0,0.100000,1.618034
82.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.392134,0.500000,stable,0.158071,0.011882,0,0.100000,1.618034
82.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.751837,0.500000,stable,0.255770,0.011868,0,0.100000,1.618034
82.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.267033,0.500000,stable,0.255773,0.011853,0,0.100000,1.618034
